student_id,date,activity_type,duration_minutes
STU0178,2024-03-18,quiz_attempt,6
STU0178,2024-01-18,login,33
STU0178,2024-04-03,quiz_attempt,49
STU0178,2024-04-30,forum_post,2
STU0178,2024-01-25,login,59
STU0178,2024-01-16,login,39
STU0178,2024-03-04,login,9
STU0178,2024-01-30,login,29
STU0178,2024-05-22,submission,16
STU0178,2024-04-03,video_watched,33
STU0178,2024-04-11,video_watched,10
STU0178,2024-03-27,submission,10
STU0178,2024-04-26,quiz_attempt,4
STU0178,2024-01-08,login,21
STU0178,2024-02-29,submission,14
STU0178,2024-01-19,login,7
STU0178,2024-03-12,video_watched,28
STU0178,2024-03-12,login,35
STU0178,2024-03-15,submission,1
STU0178,2024-03-12,login,4
STU0178,2024-05-17,login,24
STU0178,2024-01-18,video_watched,3
STU0178,2024-02-06,login,11
STU0178,2024-04-05,submission,8
STU0178,2024-01-05,login,23
STU0178,2024-04-22,login,14
STU0178,2024-03-18,login,36
STU0178,2024-03-28,submission,29
STU0178,2024-01-11,submission,27
STU0178,2024-04-03,video_watched,1
STU0178,2024-01-17,login,31
STU0178,2024-03-04,video_watched,15
STU0178,2024-01-31,forum_post,4
STU0178,2024-02-09,login,37
STU0178,2024-05-23,quiz_attempt,14
STU0178,2024-02-14,login,23
STU0178,2024-01-18,login,11
STU0178,2024-05-24,quiz_attempt,1
STU0178,2024-03-04,login,1
STU0178,2024-05-28,video_watched,12
STU0178,2024-03-15,video_watched,24
STU0178,2024-03-12,submission,3
STU0178,2024-03-28,video_watched,30
STU0178,2024-03-12,login,6
STU0178,2024-02-20,video_watched,34
STU0178,2024-05-30,login,19
STU0178,2024-02-20,submission,23
STU0179,2024-04-03,video_watched,52
STU0179,2024-01-24,video_watched,1
STU0179,2024-05-17,login,10
STU0179,2024-05-23,login,13
STU0179,2024-01-22,forum_post,10
STU0179,2024-04-19,submission,11
STU0179,2024-02-07,forum_post,32
STU0179,2024-04-01,submission,6
STU0179,2024-05-29,submission,3
STU0179,2024-04-04,login,7
STU0179,2024-04-19,quiz_attempt,5
STU0179,2024-01-15,submission,18
STU0179,2024-01-12,quiz_attempt,7
STU0179,2024-03-11,quiz_attempt,73
STU0179,2024-02-05,quiz_attempt,6
STU0179,2024-04-19,login,16
STU0179,2024-05-28,submission,26
STU0179,2024-02-21,submission,21
STU0179,2024-05-27,quiz_attempt,14
STU0179,2024-04-22,login,14
STU0179,2024-05-08,submission,17
STU0179,2024-05-17,quiz_attempt,88
STU0179,2024-03-27,login,82
STU0179,2024-03-26,login,37
STU0179,2024-01-11,login,24
STU0179,2024-02-20,submission,25
STU0179,2024-04-05,login,31
STU0179,2024-03-01,submission,8
STU0179,2024-01-17,forum_post,7
STU0179,2024-04-10,quiz_attempt,4
STU0179,2024-03-18,quiz_attempt,17
STU0179,2024-03-25,login,44
STU0179,2024-01-18,video_watched,9
STU0179,2024-04-26,quiz_attempt,13
STU0179,2024-02-01,video_watched,19
STU0179,2024-03-15,login,27
STU0179,2024-04-01,submission,15
STU0179,2024-05-15,login,4
STU0179,2024-05-21,login,5
STU0179,2024-02-26,login,18
STU0179,2024-04-10,submission,5
STU0179,2024-03-20,login,57
STU0179,2024-05-09,login,18
STU0179,2024-05-30,login,19
STU0179,2024-03-25,quiz_attempt,38
STU0179,2024-02-19,login,27
STU0179,2024-01-05,submission,9
STU0179,2024-05-17,submission,10
STU0179,2024-05-30,login,22
STU0179,2024-02-27,video_watched,15
STU0179,2024-02-08,login,30
STU0179,2024-02-15,login,38
STU0179,2024-04-24,quiz_attempt,58
STU0179,2024-02-06,video_watched,10
STU0179,2024-02-20,submission,1
STU0179,2024-03-21,login,62
STU0179,2024-01-15,login,35
STU0179,2024-05-23,login,52
STU0179,2024-02-23,forum_post,1
STU0179,2024-03-19,forum_post,9
STU0179,2024-05-02,submission,34
STU0179,2024-04-18,quiz_attempt,23
STU0179,2024-03-18,submission,36
STU0179,2024-01-22,submission,41
STU0179,2024-05-14,submission,8
STU0179,2024-03-08,login,18
STU0179,2024-03-14,login,1
STU0179,2024-04-17,submission,4
STU0179,2024-03-19,submission,22
STU0179,2024-03-06,quiz_attempt,1
STU0179,2024-05-13,submission,8
STU0179,2024-04-24,quiz_attempt,21
STU0179,2024-01-31,submission,18
STU0179,2024-05-22,quiz_attempt,13
STU0179,2024-01-25,quiz_attempt,17
STU0179,2024-01-11,submission,10
STU0179,2024-04-09,login,13
STU0179,2024-03-14,submission,43
STU0179,2024-02-07,forum_post,1
STU0179,2024-04-18,forum_post,57
STU0179,2024-03-05,quiz_attempt,33
STU0179,2024-04-30,login,23
STU0179,2024-03-26,forum_post,2
STU0179,2024-03-14,submission,12
STU0179,2024-01-24,submission,38
STU0179,2024-01-10,login,1
STU0179,2024-05-06,video_watched,1
STU0179,2024-04-15,quiz_attempt,3
STU0179,2024-03-25,login,7
STU0179,2024-05-31,login,16
STU0179,2024-01-02,quiz_attempt,1
STU0180,2024-04-01,quiz_attempt,9
STU0180,2024-04-10,video_watched,10
STU0180,2024-03-22,login,36
STU0180,2024-05-10,submission,7
STU0180,2024-01-04,quiz_attempt,1
STU0180,2024-01-11,video_watched,60
STU0180,2024-01-09,login,50
STU0180,2024-01-17,submission,1
STU0180,2024-04-25,quiz_attempt,12
STU0180,2024-02-15,login,28
STU0180,2024-02-21,video_watched,17
STU0180,2024-04-26,forum_post,8
STU0180,2024-03-08,login,27
STU0180,2024-02-01,submission,64
STU0180,2024-03-20,quiz_attempt,11
STU0180,2024-01-12,submission,4
STU0180,2024-03-19,submission,2
STU0180,2024-04-05,login,12
STU0180,2024-01-25,quiz_attempt,57
STU0180,2024-01-19,login,13
STU0180,2024-01-05,quiz_attempt,7
STU0180,2024-04-17,quiz_attempt,1
STU0180,2024-02-06,video_watched,1
STU0180,2024-05-06,submission,10
STU0180,2024-03-14,login,8
STU0180,2024-04-01,video_watched,17
STU0180,2024-03-18,quiz_attempt,24
STU0180,2024-02-29,submission,10
STU0180,2024-05-02,quiz_attempt,55
STU0180,2024-01-16,login,14
STU0180,2024-01-25,login,21
STU0180,2024-02-15,quiz_attempt,40
STU0180,2024-03-19,submission,23
STU0180,2024-05-20,quiz_attempt,95
STU0180,2024-03-13,login,15
STU0180,2024-01-12,login,8
STU0180,2024-04-18,login,13
STU0180,2024-01-03,video_watched,3
STU0180,2024-03-29,quiz_attempt,52
STU0180,2024-03-19,submission,35
STU0180,2024-03-15,quiz_attempt,20
STU0180,2024-03-21,login,7
STU0180,2024-03-28,login,5
STU0180,2024-02-15,login,2
STU0180,2024-03-14,login,4
STU0180,2024-01-22,submission,16
STU0180,2024-03-06,submission,3
STU0180,2024-05-27,login,4
STU0180,2024-02-23,forum_post,38
STU0180,2024-04-18,video_watched,22
STU0180,2024-01-15,submission,74
STU0180,2024-05-29,video_watched,10
STU0180,2024-03-21,submission,2
STU0180,2024-01-10,submission,10
STU0180,2024-01-22,submission,26
STU0180,2024-01-30,login,20
STU0180,2024-01-10,quiz_attempt,24
STU0180,2024-04-22,video_watched,51
STU0180,2024-03-25,quiz_attempt,30
STU0180,2024-03-27,video_watched,35
STU0180,2024-04-08,quiz_attempt,32
STU0180,2024-01-22,login,29
STU0180,2024-01-10,forum_post,5
STU0180,2024-04-17,submission,28
STU0180,2024-04-15,forum_post,2
STU0180,2024-04-10,login,1
STU0180,2024-03-25,submission,13
STU0180,2024-03-29,forum_post,5
STU0180,2024-05-23,submission,57
STU0180,2024-04-19,submission,38
STU0180,2024-02-06,quiz_attempt,3
STU0180,2024-02-02,login,31
STU0180,2024-01-16,submission,7
STU0180,2024-03-06,login,62
STU0180,2024-04-26,submission,55
STU0180,2024-03-25,video_watched,2
STU0180,2024-03-05,submission,94
STU0180,2024-03-08,quiz_attempt,40
STU0180,2024-02-16,submission,3
STU0180,2024-04-16,login,5
STU0180,2024-04-09,quiz_attempt,1
STU0180,2024-05-08,forum_post,4
STU0180,2024-04-30,login,31
STU0180,2024-03-25,video_watched,1
STU0180,2024-01-24,submission,14
STU0180,2024-01-16,submission,1
STU0180,2024-05-29,submission,4
STU0180,2024-04-24,quiz_attempt,11
STU0180,2024-01-04,video_watched,1
STU0180,2024-03-28,video_watched,43
STU0180,2024-03-26,submission,2
STU0180,2024-03-19,submission,4
STU0180,2024-05-08,quiz_attempt,72
STU0180,2024-02-22,login,2
STU0180,2024-03-18,quiz_attempt,29
STU0180,2024-01-02,video_watched,45
STU0180,2024-03-04,login,14
STU0180,2024-02-16,video_watched,10
STU0180,2024-01-15,video_watched,33
STU0180,2024-04-23,submission,3
STU0180,2024-03-11,submission,15
STU0180,2024-05-29,quiz_attempt,31
STU0180,2024-01-30,quiz_attempt,1
STU0180,2024-02-07,video_watched,32
STU0180,2024-03-08,submission,19
STU0180,2024-04-03,submission,15
STU0180,2024-01-24,login,11
STU0180,2024-02-02,login,36
STU0180,2024-04-22,login,1
STU0180,2024-03-28,login,1
STU0180,2024-02-28,forum_post,1
STU0180,2024-03-12,submission,4
STU0180,2024-03-18,quiz_attempt,7
STU0180,2024-01-22,video_watched,51
STU0180,2024-04-22,video_watched,2
STU0180,2024-01-24,quiz_attempt,23
STU0180,2024-02-23,quiz_attempt,8
STU0180,2024-01-01,submission,29
STU0180,2024-05-24,forum_post,4
STU0180,2024-04-17,login,27
STU0180,2024-04-11,submission,8
STU0180,2024-02-19,login,1
STU0180,2024-05-15,login,28
STU0180,2024-03-25,submission,3
STU0181,2024-01-16,login,1
STU0181,2024-04-30,submission,5
STU0181,2024-02-28,quiz_attempt,11
STU0181,2024-02-02,quiz_attempt,20
STU0181,2024-03-13,login,7
STU0181,2024-03-08,submission,19
STU0181,2024-01-24,submission,31
STU0181,2024-02-09,quiz_attempt,11
STU0181,2024-05-14,submission,8
STU0181,2024-04-17,quiz_attempt,7
STU0181,2024-04-26,quiz_attempt,44
STU0181,2024-05-23,video_watched,8
STU0181,2024-01-24,login,58
STU0181,2024-05-30,login,12
STU0181,2024-05-15,video_watched,10
STU0181,2024-05-27,forum_post,50
STU0181,2024-05-10,submission,22
STU0181,2024-03-01,forum_post,66
STU0181,2024-05-16,login,15
STU0181,2024-03-19,submission,13
STU0181,2024-01-22,video_watched,1
STU0181,2024-05-15,submission,8
STU0181,2024-04-10,login,19
STU0181,2024-01-15,quiz_attempt,7
STU0181,2024-05-06,forum_post,64
STU0181,2024-01-30,submission,1
STU0181,2024-04-12,quiz_attempt,18
STU0181,2024-04-09,login,1
STU0181,2024-04-01,login,75
STU0181,2024-03-15,forum_post,17
STU0181,2024-04-18,login,15
STU0181,2024-03-19,video_watched,66
STU0181,2024-02-09,quiz_attempt,1
STU0181,2024-03-14,login,1
STU0181,2024-02-12,login,29
STU0181,2024-04-24,login,1
STU0181,2024-02-26,login,11
STU0181,2024-02-06,quiz_attempt,120
STU0181,2024-02-26,forum_post,25
STU0181,2024-03-08,quiz_attempt,1
STU0181,2024-02-23,video_watched,5
STU0181,2024-05-22,submission,5
STU0181,2024-04-25,login,20
STU0181,2024-03-01,login,4
STU0181,2024-05-22,submission,17
STU0181,2024-04-18,video_watched,79
STU0181,2024-01-17,submission,60
STU0181,2024-03-20,video_watched,1
STU0181,2024-02-23,forum_post,14
STU0181,2024-04-12,quiz_attempt,12
STU0181,2024-03-15,submission,19
STU0181,2024-02-09,login,16
STU0181,2024-02-29,forum_post,4
STU0181,2024-04-17,video_watched,10
STU0181,2024-01-19,login,25
STU0181,2024-04-10,submission,16
STU0181,2024-02-05,submission,1
STU0181,2024-02-09,login,25
STU0181,2024-05-07,quiz_attempt,1
STU0181,2024-03-26,forum_post,1
STU0181,2024-02-28,login,17
STU0181,2024-03-29,login,89
STU0181,2024-03-08,login,15
STU0181,2024-02-21,submission,14
STU0181,2024-05-13,quiz_attempt,2
STU0181,2024-01-16,submission,3
STU0181,2024-03-25,quiz_attempt,22
STU0181,2024-03-11,submission,14
STU0181,2024-04-19,submission,5
STU0181,2024-01-18,login,12
STU0181,2024-04-29,submission,6
STU0181,2024-01-01,quiz_attempt,50
STU0181,2024-02-02,submission,48
STU0181,2024-01-24,quiz_attempt,17
STU0181,2024-02-09,submission,47
STU0181,2024-01-01,quiz_attempt,7
STU0181,2024-03-20,submission,68
STU0181,2024-01-25,submission,6
STU0181,2024-05-06,quiz_attempt,21
STU0181,2024-03-04,forum_post,54
STU0181,2024-04-30,quiz_attempt,12
STU0181,2024-05-20,video_watched,8
STU0181,2024-03-22,quiz_attempt,7
STU0181,2024-03-11,quiz_attempt,51
STU0181,2024-04-26,submission,8
STU0181,2024-05-31,login,6
STU0181,2024-05-23,video_watched,10
STU0181,2024-02-02,quiz_attempt,7
STU0181,2024-04-10,submission,6
STU0181,2024-01-15,quiz_attempt,32
STU0181,2024-04-22,forum_post,26
STU0181,2024-02-15,submission,16
STU0181,2024-02-01,login,6
STU0181,2024-02-16,quiz_attempt,1
STU0181,2024-02-07,submission,26
STU0181,2024-01-04,forum_post,9
STU0181,2024-02-29,quiz_attempt,45
STU0181,2024-05-24,submission,81
STU0181,2024-04-23,submission,33
STU0181,2024-01-26,login,1
STU0181,2024-02-29,login,20
STU0181,2024-03-12,video_watched,53
STU0181,2024-03-28,quiz_attempt,18
STU0181,2024-01-03,login,1
STU0181,2024-04-19,quiz_attempt,2
STU0181,2024-03-26,forum_post,11
STU0181,2024-05-10,login,40
STU0181,2024-05-31,login,8
STU0181,2024-05-20,quiz_attempt,11
STU0181,2024-01-01,login,27
STU0181,2024-02-15,login,12
STU0181,2024-04-08,login,9
STU0181,2024-05-09,quiz_attempt,58
STU0181,2024-02-09,video_watched,34
STU0181,2024-05-21,login,35
STU0181,2024-03-26,login,55
STU0181,2024-03-22,video_watched,77
STU0181,2024-01-02,submission,6
STU0181,2024-04-16,video_watched,9
STU0181,2024-01-15,login,23
STU0181,2024-03-19,submission,23
STU0181,2024-03-05,quiz_attempt,32
STU0181,2024-02-05,login,10
STU0181,2024-04-25,login,19
STU0181,2024-05-28,login,6
STU0181,2024-01-29,login,10
STU0181,2024-01-03,forum_post,5
STU0181,2024-02-12,forum_post,6
STU0181,2024-04-04,quiz_attempt,2
STU0182,2024-05-20,submission,10
STU0182,2024-05-09,video_watched,17
STU0182,2024-02-26,submission,2
STU0182,2024-01-29,quiz_attempt,9
STU0182,2024-04-17,submission,12
STU0182,2024-02-06,login,25
STU0182,2024-05-16,submission,37
STU0182,2024-04-26,video_watched,2
STU0182,2024-02-02,quiz_attempt,36
STU0182,2024-04-23,forum_post,29
STU0182,2024-04-04,forum_post,1
STU0182,2024-02-26,submission,8
STU0182,2024-05-09,quiz_attempt,47
STU0182,2024-03-06,login,33
STU0182,2024-03-06,submission,117
STU0182,2024-01-16,login,1
STU0182,2024-02-02,quiz_attempt,4
STU0182,2024-02-14,forum_post,6
STU0182,2024-05-03,submission,80
STU0182,2024-03-06,forum_post,63
STU0182,2024-05-10,video_watched,16
STU0182,2024-05-01,submission,8
STU0182,2024-01-18,submission,5
STU0182,2024-01-24,video_watched,25
STU0182,2024-02-14,quiz_attempt,40
STU0182,2024-01-29,quiz_attempt,25
STU0182,2024-02-06,login,1
STU0182,2024-05-14,login,1
STU0182,2024-01-09,submission,17
STU0182,2024-05-30,quiz_attempt,1
STU0182,2024-03-04,forum_post,29
STU0182,2024-01-11,login,9
STU0182,2024-01-04,quiz_attempt,16
STU0182,2024-02-15,submission,3
STU0182,2024-03-04,login,2
STU0182,2024-01-19,quiz_attempt,9
STU0182,2024-05-01,submission,11
STU0182,2024-05-31,video_watched,4
STU0182,2024-04-09,login,10
STU0182,2024-03-13,quiz_attempt,18
STU0182,2024-01-25,login,2
STU0182,2024-02-15,submission,19
STU0182,2024-05-02,login,10
STU0182,2024-04-02,submission,40
STU0182,2024-05-13,login,9
STU0182,2024-01-31,video_watched,14
STU0182,2024-01-19,quiz_attempt,4
STU0182,2024-04-11,login,1
STU0182,2024-04-05,quiz_attempt,7
STU0182,2024-02-07,login,1
STU0182,2024-05-13,quiz_attempt,5
STU0182,2024-01-30,video_watched,44
STU0182,2024-05-02,login,5
STU0182,2024-04-09,login,21
STU0182,2024-03-06,submission,41
STU0182,2024-01-17,video_watched,31
STU0182,2024-01-19,login,29
STU0182,2024-01-10,submission,24
STU0182,2024-05-06,submission,38
STU0182,2024-02-01,video_watched,24
STU0182,2024-01-03,submission,13
STU0182,2024-02-23,quiz_attempt,19
STU0182,2024-01-23,login,23
STU0182,2024-02-23,login,14
STU0182,2024-01-02,submission,60
STU0182,2024-05-27,login,41
STU0182,2024-04-17,login,26
STU0182,2024-04-08,submission,25
STU0182,2024-05-06,login,1
STU0182,2024-02-07,video_watched,2
STU0182,2024-02-19,forum_post,56
STU0182,2024-04-15,submission,21
STU0182,2024-05-24,submission,13
STU0182,2024-05-06,login,19
STU0182,2024-03-08,submission,21
STU0182,2024-03-15,submission,9
STU0182,2024-03-26,video_watched,5
STU0182,2024-03-29,submission,38
STU0182,2024-04-18,quiz_attempt,11
STU0182,2024-02-27,quiz_attempt,14
STU0182,2024-03-25,login,13
STU0182,2024-03-15,submission,56
STU0182,2024-02-15,quiz_attempt,19
STU0182,2024-03-19,video_watched,3
STU0182,2024-04-03,submission,1
STU0182,2024-03-12,submission,7
STU0182,2024-05-24,submission,6
STU0182,2024-03-07,login,5
STU0182,2024-05-13,submission,30
STU0182,2024-04-08,quiz_attempt,8
STU0182,2024-03-06,login,18
STU0182,2024-02-20,submission,1
STU0182,2024-03-29,quiz_attempt,17
STU0182,2024-03-22,login,15
STU0182,2024-05-16,video_watched,12
STU0182,2024-05-28,video_watched,1
STU0182,2024-05-28,login,34
STU0182,2024-05-21,submission,15
STU0182,2024-01-19,login,27
STU0182,2024-05-24,submission,32
STU0182,2024-03-12,login,1
STU0183,2024-03-22,login,89
STU0183,2024-02-07,video_watched,44
STU0183,2024-04-25,submission,102
STU0183,2024-02-22,quiz_attempt,15
STU0183,2024-03-29,submission,1
STU0183,2024-01-22,quiz_attempt,7
STU0183,2024-01-09,video_watched,15
STU0183,2024-02-26,forum_post,12
STU0183,2024-05-16,submission,13
STU0183,2024-03-01,submission,44
STU0183,2024-04-09,submission,2
STU0183,2024-04-23,login,14
STU0183,2024-02-29,submission,1
STU0183,2024-02-19,quiz_attempt,3
STU0183,2024-02-15,submission,1
STU0183,2024-05-29,quiz_attempt,35
STU0183,2024-02-26,forum_post,35
STU0183,2024-05-10,submission,39
STU0183,2024-02-02,submission,14
STU0183,2024-01-24,login,15
STU0183,2024-05-27,quiz_attempt,6
STU0183,2024-03-26,quiz_attempt,2
STU0183,2024-04-10,login,28
STU0183,2024-05-17,forum_post,3
STU0183,2024-03-08,submission,1
STU0183,2024-02-01,submission,15
STU0183,2024-05-15,submission,12
STU0183,2024-02-13,login,4
STU0183,2024-01-23,submission,15
STU0183,2024-03-18,quiz_attempt,56
STU0183,2024-04-23,login,5
STU0183,2024-04-25,submission,40
STU0183,2024-03-28,submission,13
STU0183,2024-04-25,video_watched,3
STU0183,2024-01-17,login,7
STU0183,2024-04-08,quiz_attempt,19
STU0183,2024-03-12,quiz_attempt,25
STU0183,2024-01-09,quiz_attempt,30
STU0183,2024-04-18,quiz_attempt,7
STU0183,2024-04-02,login,7
STU0183,2024-04-09,quiz_attempt,1
STU0183,2024-05-27,login,33
STU0183,2024-04-08,login,45
STU0183,2024-01-09,submission,5
STU0183,2024-03-06,quiz_attempt,25
STU0183,2024-05-30,video_watched,41
STU0183,2024-03-06,submission,20
STU0183,2024-03-18,submission,45
STU0183,2024-05-15,quiz_attempt,1
STU0183,2024-03-08,login,23
STU0183,2024-01-17,login,18
STU0183,2024-03-15,forum_post,4
STU0183,2024-02-16,video_watched,7
STU0183,2024-05-06,submission,16
STU0183,2024-05-28,login,74
STU0183,2024-05-10,login,26
STU0183,2024-02-22,submission,1
STU0183,2024-02-07,login,8
STU0183,2024-01-15,quiz_attempt,39
STU0183,2024-04-04,quiz_attempt,7
STU0183,2024-02-23,video_watched,7
STU0183,2024-05-24,login,18
STU0183,2024-02-16,video_watched,15
STU0183,2024-04-29,submission,4
STU0183,2024-04-24,quiz_attempt,46
STU0183,2024-05-09,login,34
STU0183,2024-02-05,video_watched,31
STU0183,2024-04-03,submission,48
STU0183,2024-05-17,login,50
STU0183,2024-04-03,video_watched,4
STU0183,2024-04-29,forum_post,7
STU0183,2024-03-27,login,41
STU0184,2024-05-29,submission,8
STU0184,2024-05-14,login,77
STU0184,2024-05-14,quiz_attempt,60
STU0184,2024-05-23,submission,2
STU0184,2024-03-01,submission,16
STU0184,2024-04-29,forum_post,24
STU0184,2024-04-02,submission,94
STU0184,2024-05-02,login,8
STU0184,2024-05-10,login,3
STU0184,2024-04-10,submission,63
STU0184,2024-05-29,login,9
STU0184,2024-03-28,video_watched,2
STU0184,2024-03-28,submission,6
STU0184,2024-01-29,login,11
STU0184,2024-03-26,login,7
STU0184,2024-04-18,submission,8
STU0184,2024-02-07,quiz_attempt,20
STU0184,2024-01-09,submission,12
STU0184,2024-03-27,login,1
STU0184,2024-01-15,login,11
STU0184,2024-02-05,video_watched,14
STU0184,2024-01-03,login,32
STU0184,2024-05-02,quiz_attempt,47
STU0184,2024-04-23,submission,18
STU0184,2024-03-06,quiz_attempt,9
STU0184,2024-04-24,submission,30
STU0184,2024-04-22,video_watched,3
STU0184,2024-01-12,quiz_attempt,28
STU0184,2024-03-07,quiz_attempt,44
STU0184,2024-04-24,login,3
STU0184,2024-05-21,submission,21
STU0184,2024-02-12,login,10
STU0184,2024-01-31,video_watched,3
STU0184,2024-04-18,video_watched,1
STU0184,2024-02-01,video_watched,20
STU0184,2024-05-30,quiz_attempt,40
STU0184,2024-01-04,submission,7
STU0184,2024-05-23,login,2
STU0184,2024-01-29,video_watched,30
STU0184,2024-02-27,login,5
STU0184,2024-03-08,quiz_attempt,2
STU0184,2024-05-31,submission,18
STU0184,2024-05-15,video_watched,11
STU0184,2024-05-02,forum_post,47
STU0184,2024-04-02,quiz_attempt,8
STU0184,2024-02-22,quiz_attempt,35
STU0184,2024-01-04,forum_post,47
STU0184,2024-02-06,login,22
STU0184,2024-03-06,forum_post,7
STU0184,2024-04-12,quiz_attempt,13
STU0184,2024-04-08,submission,51
STU0184,2024-02-06,login,13
STU0184,2024-02-21,submission,50
STU0184,2024-02-07,video_watched,50
STU0184,2024-02-14,video_watched,24
STU0184,2024-04-29,submission,5
STU0184,2024-01-02,login,15
STU0184,2024-03-06,forum_post,10
STU0184,2024-02-01,video_watched,27
STU0184,2024-05-27,login,65
STU0184,2024-04-19,login,66
STU0184,2024-02-06,login,38
STU0184,2024-02-15,login,2
STU0184,2024-05-24,login,10
STU0184,2024-04-24,submission,4
STU0184,2024-03-05,login,16
STU0184,2024-01-16,login,43
STU0184,2024-05-22,quiz_attempt,6
STU0184,2024-02-01,submission,36
STU0184,2024-03-19,quiz_attempt,19
STU0184,2024-05-08,forum_post,1
STU0184,2024-03-25,quiz_attempt,13
STU0184,2024-01-25,forum_post,34
STU0184,2024-03-22,quiz_attempt,73
STU0184,2024-02-19,forum_post,19
STU0184,2024-01-10,forum_post,24
STU0184,2024-02-02,quiz_attempt,12
STU0184,2024-01-15,quiz_attempt,15
STU0184,2024-05-15,login,4
STU0185,2024-05-27,forum_post,23
STU0185,2024-04-30,quiz_attempt,39
STU0185,2024-03-19,video_watched,6
STU0185,2024-02-07,login,8
STU0185,2024-01-01,submission,28
STU0185,2024-02-16,login,65
STU0185,2024-01-16,login,34
STU0185,2024-03-26,quiz_attempt,10
STU0185,2024-05-20,quiz_attempt,61
STU0185,2024-03-21,submission,56
STU0185,2024-05-02,login,5
STU0185,2024-04-23,video_watched,27
STU0185,2024-04-04,video_watched,20
STU0185,2024-04-04,forum_post,35
STU0185,2024-01-25,forum_post,12
STU0185,2024-03-08,forum_post,1
STU0185,2024-04-18,login,8
STU0185,2024-03-20,video_watched,5
STU0185,2024-01-02,forum_post,46
STU0185,2024-01-09,login,9
STU0185,2024-02-14,login,38
STU0185,2024-03-21,submission,25
STU0185,2024-01-24,login,30
STU0185,2024-01-01,video_watched,3
STU0185,2024-05-07,forum_post,49
STU0185,2024-04-08,login,45
STU0185,2024-01-31,forum_post,9
STU0185,2024-04-09,login,10
STU0185,2024-05-10,quiz_attempt,18
STU0185,2024-03-05,quiz_attempt,40
STU0185,2024-03-01,video_watched,1
STU0185,2024-02-14,login,25
STU0185,2024-01-18,submission,4
STU0185,2024-05-28,login,13
STU0185,2024-01-15,login,45
STU0185,2024-03-28,video_watched,5
STU0185,2024-01-11,quiz_attempt,15
STU0185,2024-03-26,login,1
STU0185,2024-01-11,submission,34
STU0185,2024-02-16,login,13
STU0185,2024-03-26,login,7
STU0185,2024-02-23,login,15
STU0185,2024-04-30,forum_post,56
STU0185,2024-04-25,submission,1
STU0185,2024-02-21,video_watched,1
STU0185,2024-04-19,submission,6
STU0185,2024-03-25,login,27
STU0185,2024-05-06,quiz_attempt,14
STU0185,2024-01-05,quiz_attempt,4
STU0185,2024-01-31,quiz_attempt,62
STU0185,2024-04-17,submission,6
STU0185,2024-02-29,submission,27
STU0185,2024-02-14,login,8
STU0185,2024-03-01,quiz_attempt,8
STU0185,2024-03-18,quiz_attempt,15
STU0185,2024-05-16,video_watched,49
STU0185,2024-01-15,video_watched,54
STU0185,2024-01-17,quiz_attempt,48
STU0185,2024-04-25,video_watched,21
STU0185,2024-03-29,submission,26
STU0185,2024-01-03,submission,9
STU0185,2024-03-04,submission,1
STU0185,2024-01-04,submission,8
STU0185,2024-03-04,login,2
STU0185,2024-03-07,submission,3
STU0185,2024-02-22,submission,9
STU0185,2024-01-30,video_watched,20
STU0185,2024-05-29,login,15
STU0186,2024-04-01,quiz_attempt,54
STU0186,2024-04-15,login,6
STU0186,2024-05-08,login,9
STU0186,2024-05-23,submission,8
STU0186,2024-05-21,quiz_attempt,44
STU0186,2024-01-12,submission,6
STU0186,2024-03-05,video_watched,23
STU0186,2024-05-07,quiz_attempt,4
STU0186,2024-04-09,quiz_attempt,10
STU0186,2024-01-31,video_watched,4
STU0186,2024-04-01,video_watched,1
STU0186,2024-04-30,forum_post,33
STU0186,2024-05-31,login,10
STU0186,2024-03-18,submission,2
STU0186,2024-04-16,login,11
STU0186,2024-04-15,login,18
STU0186,2024-04-10,submission,1
STU0186,2024-04-01,video_watched,13
STU0186,2024-02-08,login,105
STU0186,2024-03-08,video_watched,10
STU0186,2024-01-05,submission,7
STU0186,2024-01-03,quiz_attempt,30
STU0186,2024-04-25,login,72
STU0186,2024-01-04,quiz_attempt,42
STU0186,2024-04-03,login,3
STU0186,2024-04-02,login,10
STU0186,2024-03-19,login,3
STU0186,2024-01-01,quiz_attempt,1
STU0186,2024-05-07,login,4
STU0186,2024-01-11,video_watched,7
STU0186,2024-05-23,submission,30
STU0186,2024-02-15,quiz_attempt,57
STU0186,2024-03-07,submission,2
STU0186,2024-04-02,login,36
STU0186,2024-04-08,forum_post,32
STU0186,2024-01-17,video_watched,3
STU0186,2024-04-01,submission,1
STU0186,2024-01-24,submission,17
STU0186,2024-01-05,login,5
STU0186,2024-01-10,quiz_attempt,1
STU0186,2024-03-12,quiz_attempt,11
STU0186,2024-05-06,video_watched,27
STU0186,2024-01-15,forum_post,6
STU0186,2024-02-16,submission,10
STU0186,2024-03-08,login,24
STU0186,2024-05-20,forum_post,88
STU0186,2024-03-20,login,14
STU0186,2024-04-10,forum_post,16
STU0186,2024-01-16,submission,18
STU0186,2024-04-15,login,17
STU0186,2024-04-16,video_watched,6
STU0186,2024-05-29,login,8
STU0186,2024-05-14,login,19
STU0186,2024-04-29,quiz_attempt,15
STU0186,2024-01-16,video_watched,45
STU0186,2024-05-07,video_watched,48
STU0186,2024-05-29,submission,18
STU0186,2024-01-01,submission,16
