student_id,subject,exam_type,score,max_score,score_pct
STU0115,Programming,final,74,100,74.0
STU0115,Data Structures,quiz,76,100,76.0
STU0115,Data Structures,midterm,84,100,84.0
STU0115,Data Structures,final,96,100,96.0
STU0115,English,quiz,92,100,92.0
STU0115,English,midterm,86,100,86.0
STU0115,English,final,82,100,82.0
STU0115,Statistics,quiz,92,100,92.0
STU0115,Statistics,midterm,87,100,87.0
STU0115,Statistics,final,63,100,63.0
STU0116,Math,quiz,80,100,80.0
STU0116,Math,midterm,91,100,91.0
STU0116,Math,final,74,100,74.0
STU0116,Physics,quiz,81,100,81.0
STU0116,Physics,midterm,83,100,83.0
STU0116,Physics,final,87,100,87.0
STU0116,Programming,quiz,86,100,86.0
STU0116,Programming,midterm,86,100,86.0
STU0116,Programming,final,95,100,95.0
STU0116,Data Structures,quiz,86,100,86.0
STU0116,Data Structures,midterm,86,100,86.0
STU0116,Data Structures,final,78,100,78.0
STU0116,English,quiz,97,100,97.0
STU0116,English,midterm,83,100,83.0
STU0116,English,final,80,100,80.0
STU0116,Statistics,quiz,90,100,90.0
STU0116,Statistics,midterm,82,100,82.0
STU0116,Statistics,final,84,100,84.0
STU0117,Math,quiz,69,100,69.0
STU0117,Math,midterm,64,100,64.0
STU0117,Math,final,86,100,86.0
STU0117,Physics,quiz,67,100,67.0
STU0117,Physics,midterm,72,100,72.0
STU0117,Physics,final,52,100,52.0
STU0117,Programming,quiz,60,100,60.0
STU0117,Programming,midterm,58,100,58.0
STU0117,Programming,final,59,100,59.0
STU0117,Data Structures,quiz,70,100,70.0
STU0117,Data Structures,midterm,75,100,75.0
STU0117,Data Structures,final,70,100,70.0
STU0117,English,quiz,65,100,65.0
STU0117,English,midterm,62,100,62.0
STU0117,English,final,76,100,76.0
STU0117,Statistics,quiz,84,100,84.0
STU0117,Statistics,midterm,68,100,68.0
STU0117,Statistics,final,75,100,75.0
STU0118,Math,quiz,60,100,60.0
STU0118,Math,midterm,63,100,63.0
STU0118,Math,final,47,100,47.0
STU0118,Physics,quiz,53,100,53.0
STU0118,Physics,midterm,60,100,60.0
STU0118,Physics,final,66,100,66.0
STU0118,Programming,quiz,50,100,50.0
STU0118,Programming,midterm,41,100,41.0
STU0118,Programming,final,53,100,53.0
STU0118,Data Structures,quiz,65,100,65.0
STU0118,Data Structures,midterm,44,100,44.0
STU0118,Data Structures,final,47,100,47.0
STU0118,English,quiz,58,100,58.0
STU0118,English,midterm,56,100,56.0
STU0118,English,final,62,100,62.0
STU0118,Statistics,quiz,47,100,47.0
STU0118,Statistics,midterm,54,100,54.0
STU0118,Statistics,final,66,100,66.0
STU0119,Math,quiz,45,100,45.0
STU0119,Math,midterm,66,100,66.0
STU0119,Math,final,46,100,46.0
STU0119,Physics,quiz,61,100,61.0
STU0119,Physics,midterm,51,100,51.0
STU0119,Physics,final,45,100,45.0
STU0119,Programming,quiz,50,100,50.0
STU0119,Programming,midterm,59,100,59.0
STU0119,Programming,final,54,100,54.0
STU0119,Data Structures,quiz,63,100,63.0
STU0119,Data Structures,midterm,66,100,66.0
STU0119,Data Structures,final,45,100,45.0
STU0119,English,quiz,44,100,44.0
STU0119,English,midterm,44,100,44.0
STU0119,English,final,47,100,47.0
STU0119,Statistics,quiz,63,100,63.0
STU0119,Statistics,midterm,59,100,59.0
STU0119,Statistics,final,50,100,50.0
STU0120,Math,quiz,99,100,99.0
STU0120,Math,midterm,100,100,100.0
STU0120,Math,final,100,100,100.0
STU0120,Physics,quiz,100,100,100.0
STU0120,Physics,midterm,78,100,78.0
STU0120,Physics,final,100,100,100.0
STU0120,Programming,quiz,100,100,100.0
STU0120,Programming,midterm,100,100,100.0
STU0120,Programming,final,100,100,100.0
STU0120,Data Structures,quiz,100,100,100.0
STU0120,Data Structures,midterm,90,100,90.0
STU0120,Data Structures,final,92,100,92.0
STU0120,English,quiz,97,100,97.0
STU0120,English,midterm,100,100,100.0
STU0120,English,final,93,100,93.0
STU0120,Statistics,quiz,100,100,100.0
STU0120,Statistics,midterm,100,100,100.0
STU0120,Statistics,final,100,100,100.0
STU0121,Math,quiz,95,100,95.0
STU0121,Math,midterm,81,100,81.0
STU0121,Math,final,100,100,100.0
STU0121,Physics,quiz,100,100,100.0
STU0121,Physics,midterm,100,100,100.0
STU0121,Physics,final,89,100,89.0
STU0121,Programming,quiz,87,100,87.0
STU0121,Programming,midterm,88,100,88.0
STU0121,Programming,final,100,100,100.0
STU0121,Data Structures,quiz,93,100,93.0
STU0121,Data Structures,midterm,90,100,90.0
STU0121,Data Structures,final,94,100,94.0
STU0121,English,quiz,93,100,93.0
STU0121,English,midterm,100,100,100.0
STU0121,English,final,87,100,87.0
STU0121,Statistics,quiz,100,100,100.0
STU0121,Statistics,midterm,96,100,96.0
STU0121,Statistics,final,100,100,100.0
STU0122,Math,quiz,94,100,94.0
STU0122,Math,midterm,82,100,82.0
STU0122,Math,final,79,100,79.0
STU0122,Physics,quiz,82,100,82.0
STU0122,Physics,midterm,81,100,81.0
STU0122,Physics,final,68,100,68.0
STU0122,Programming,quiz,94,100,94.0
STU0122,Programming,midterm,84,100,84.0
STU0122,Programming,final,72,100,72.0
STU0122,Data Structures,quiz,65,100,65.0
STU0122,Data Structures,midterm,63,100,63.0
STU0122,Data Structures,final,88,100,88.0
STU0122,English,quiz,77,100,77.0
STU0122,English,midterm,78,100,78.0
STU0122,English,final,85,100,85.0
STU0122,Statistics,quiz,77,100,77.0
STU0122,Statistics,midterm,86,100,86.0
STU0122,Statistics,final,82,100,82.0
STU0123,Math,quiz,61,100,61.0
STU0123,Math,midterm,49,100,49.0
STU0123,Math,final,55,100,55.0
STU0123,Physics,quiz,67,100,67.0
STU0123,Physics,midterm,57,100,57.0
STU0123,Physics,final,72,100,72.0
STU0123,Programming,quiz,81,100,81.0
STU0123,Programming,midterm,67,100,67.0
STU0123,Programming,final,74,100,74.0
STU0123,Data Structures,quiz,68,100,68.0
STU0123,Data Structures,midterm,58,100,58.0
STU0123,Data Structures,final,64,100,64.0
STU0123,English,quiz,78,100,78.0
STU0123,English,midterm,58,100,58.0
STU0123,English,final,54,100,54.0
STU0123,Statistics,quiz,53,100,53.0
STU0123,Statistics,midterm,60,100,60.0
STU0123,Statistics,final,54,100,54.0
STU0124,Math,quiz,78,100,78.0
STU0124,Math,midterm,67,100,67.0
STU0124,Math,final,73,100,73.0
STU0124,Physics,quiz,63,100,63.0
STU0124,Physics,midterm,56,100,56.0
STU0124,Physics,final,55,100,55.0
STU0124,Programming,quiz,58,100,58.0
STU0124,Programming,midterm,68,100,68.0
STU0124,Programming,final,69,100,69.0
STU0124,Data Structures,quiz,70,100,70.0
STU0124,Data Structures,midterm,53,100,53.0
STU0124,Data Structures,final,65,100,65.0
STU0124,English,quiz,57,100,57.0
STU0124,English,midterm,68,100,68.0
STU0124,English,final,69,100,69.0
STU0124,Statistics,quiz,56,100,56.0
STU0124,Statistics,midterm,73,100,73.0
STU0124,Statistics,final,84,100,84.0
STU0125,Math,quiz,100,100,100.0
STU0125,Math,midterm,98,100,98.0
STU0125,Math,final,97,100,97.0
STU0125,Physics,quiz,98,100,98.0
STU0125,Physics,midterm,93,100,93.0
STU0125,Physics,final,100,100,100.0
STU0125,Programming,quiz,90,100,90.0
STU0125,Programming,midterm,84,100,84.0
STU0125,Programming,final,100,100,100.0
STU0125,Data Structures,quiz,100,100,100.0
STU0125,Data Structures,midterm,95,100,95.0
STU0125,Data Structures,final,89,100,89.0
STU0125,English,quiz,100,100,100.0
STU0125,English,midterm,92,100,92.0
STU0125,English,final,98,100,98.0
STU0125,Statistics,quiz,100,100,100.0
STU0125,Statistics,midterm,100,100,100.0
STU0125,Statistics,final,89,100,89.0
STU0126,Math,quiz,39,100,39.0
STU0126,Math,midterm,51,100,51.0
STU0126,Math,final,38,100,38.0
STU0126,Physics,quiz,33,100,33.0
STU0126,Physics,midterm,54,100,54.0
STU0126,Physics,final,52,100,52.0
STU0126,Programming,quiz,53,100,53.0
STU0126,Programming,midterm,51,100,51.0
STU0126,Programming,final,49,100,49.0
STU0126,Data Structures,quiz,44,100,44.0
STU0126,Data Structures,midterm,53,100,53.0
STU0126,Data Structures,final,62,100,62.0
STU0126,English,quiz,45,100,45.0
STU0126,English,midterm,41,100,41.0
STU0126,English,final,40,100,40.0
STU0126,Statistics,quiz,42,100,42.0
STU0126,Statistics,midterm,51,100,51.0
STU0126,Statistics,final,32,100,32.0
STU0127,Math,quiz,90,100,90.0
STU0127,Math,midterm,91,100,91.0
STU0127,Math,final,72,100,72.0
STU0127,Physics,quiz,78,100,78.0
STU0127,Physics,midterm,87,100,87.0
STU0127,Physics,final,85,100,85.0
STU0127,Programming,quiz,90,100,90.0
STU0127,Programming,midterm,85,100,85.0
STU0127,Programming,final,96,100,96.0
STU0127,Data Structures,quiz,83,100,83.0
STU0127,Data Structures,midterm,78,100,78.0
STU0127,Data Structures,final,78,100,78.0
STU0127,English,quiz,92,100,92.0
STU0127,English,midterm,86,100,86.0
STU0127,English,final,91,100,91.0
STU0127,Statistics,quiz,91,100,91.0
STU0127,Statistics,midterm,70,100,70.0
STU0127,Statistics,final,77,100,77.0
STU0128,Math,quiz,79,100,79.0
STU0128,Math,midterm,80,100,80.0
STU0128,Math,final,83,100,83.0
STU0128,Physics,quiz,95,100,95.0
STU0128,Physics,midterm,96,100,96.0
STU0128,Physics,final,84,100,84.0
STU0128,Programming,quiz,85,100,85.0
STU0128,Programming,midterm,81,100,81.0
STU0128,Programming,final,88,100,88.0
STU0128,Data Structures,quiz,88,100,88.0
STU0128,Data Structures,midterm,93,100,93.0
STU0128,Data Structures,final,93,100,93.0
STU0128,English,quiz,68,100,68.0
STU0128,English,midterm,86,100,86.0
STU0128,English,final,98,100,98.0
STU0128,Statistics,quiz,83,100,83.0
STU0128,Statistics,midterm,96,100,96.0
STU0128,Statistics,final,84,100,84.0
STU0129,Math,quiz,78,100,78.0
STU0129,Math,midterm,67,100,67.0
STU0129,Math,final,67,100,67.0
STU0129,Physics,quiz,82,100,82.0
STU0129,Physics,midterm,83,100,83.0
STU0129,Physics,final,76,100,76.0
STU0129,Programming,quiz,66,100,66.0
STU0129,Programming,midterm,77,100,77.0
STU0129,Programming,final,86,100,86.0
STU0129,Data Structures,quiz,90,100,90.0
STU0129,Data Structures,midterm,74,100,74.0
STU0129,Data Structures,final,63,100,63.0
STU0129,English,quiz,83,100,83.0
STU0129,English,midterm,74,100,74.0
STU0129,English,final,84,100,84.0
STU0129,Statistics,quiz,78,100,78.0
STU0129,Statistics,midterm,69,100,69.0
STU0129,Statistics,final,77,100,77.0
STU0130,Math,quiz,99,100,99.0
STU0130,Math,midterm,88,100,88.0
STU0130,Math,final,81,100,81.0
STU0130,Physics,quiz,76,100,76.0
STU0130,Physics,midterm,83,100,83.0
STU0130,Physics,final,86,100,86.0
STU0130,Programming,quiz,95,100,95.0
STU0130,Programming,midterm,80,100,80.0
STU0130,Programming,final,100,100,100.0
STU0130,Data Structures,quiz,78,100,78.0
STU0130,Data Structures,midterm,100,100,100.0
STU0130,Data Structures,final,100,100,100.0
STU0130,English,quiz,90,100,90.0
STU0130,English,midterm,76,100,76.0
STU0130,English,final,88,100,88.0
STU0130,Statistics,quiz,86,100,86.0
STU0130,Statistics,midterm,79,100,79.0
STU0130,Statistics,final,91,100,91.0
STU0131,Math,quiz,76,100,76.0
STU0131,Math,midterm,77,100,77.0
STU0131,Math,final,81,100,81.0
STU0131,Physics,quiz,78,100,78.0
STU0131,Physics,midterm,99,100,99.0
STU0131,Physics,final,78,100,78.0
STU0131,Programming,quiz,86,100,86.0
STU0131,Programming,midterm,84,100,84.0
STU0131,Programming,final,86,100,86.0
STU0131,Data Structures,quiz,86,100,86.0
STU0131,Data Structures,midterm,90,100,90.0
STU0131,Data Structures,final,85,100,85.0
STU0131,English,quiz,85,100,85.0
STU0131,English,midterm,83,100,83.0
STU0131,English,final,82,100,82.0
STU0131,Statistics,quiz,75,100,75.0
STU0131,Statistics,midterm,82,100,82.0
STU0131,Statistics,final,85,100,85.0
STU0132,Math,quiz,96,100,96.0
STU0132,Math,midterm,94,100,94.0
STU0132,Math,final,90,100,90.0
STU0132,Physics,quiz,92,100,92.0
STU0132,Physics,midterm,88,100,88.0
STU0132,Physics,final,95,100,95.0
STU0132,Programming,quiz,91,100,91.0
STU0132,Programming,midterm,94,100,94.0
STU0132,Programming,final,100,100,100.0
STU0132,Data Structures,quiz,87,100,87.0
STU0132,Data Structures,midterm,97,100,97.0
STU0132,Data Structures,final,93,100,93.0
STU0132,English,quiz,100,100,100.0
STU0132,English,midterm,91,100,91.0
STU0132,English,final,98,100,98.0
STU0132,Statistics,quiz,92,100,92.0
STU0132,Statistics,midterm,81,100,81.0
STU0132,Statistics,final,88,100,88.0
STU0133,Math,quiz,100,100,100.0
STU0133,Math,midterm,92,100,92.0
STU0133,Math,final,78,100,78.0
STU0133,Physics,quiz,96,100,96.0
STU0133,Physics,midterm,87,100,87.0
STU0133,Physics,final,97,100,97.0
STU0133,Programming,quiz,100,100,100.0
STU0133,Programming,midterm,100,100,100.0
STU0133,Programming,final,100,100,100.0
STU0133,Data Structures,quiz,91,100,91.0
STU0133,Data Structures,midterm,95,100,95.0
STU0133,Data Structures,final,87,100,87.0
STU0133,English,quiz,90,100,90.0
STU0133,English,midterm,88,100,88.0
STU0133,English,final,85,100,85.0
STU0133,Statistics,quiz,100,100,100.0
STU0133,Statistics,midterm,79,100,79.0
STU0133,Statistics,final,100,100,100.0
STU0134,Math,quiz,98,100,98.0
STU0134,Math,midterm,92,100,92.0
STU0134,Math,final,79,100,79.0
STU0134,Physics,quiz,76,100,76.0
STU0134,Physics,midterm,84,100,84.0
STU0134,Physics,final,93,100,93.0
STU0134,Programming,quiz,88,100,88.0
STU0134,Programming,midterm,80,100,80.0
STU0134,Programming,final,97,100,97.0
STU0134,Data Structures,quiz,100,100,100.0
STU0134,Data Structures,midterm,86,100,86.0
STU0134,Data Structures,final,89,100,89.0
STU0134,English,quiz,76,100,76.0
STU0134,English,midterm,85,100,85.0
STU0134,English,final,92,100,92.0
STU0134,Statistics,quiz,91,100,91.0
STU0134,Statistics,midterm,84,100,84.0
STU0134,Statistics,final,86,100,86.0
STU0135,Math,quiz,96,100,96.0
STU0135,Math,midterm,97,100,97.0
STU0135,Math,final,100,100,100.0
STU0135,Physics,quiz,84,100,84.0
STU0135,Physics,midterm,99,100,99.0
STU0135,Physics,final,100,100,100.0
STU0135,Programming,quiz,95,100,95.0
STU0135,Programming,midterm,96,100,96.0
STU0135,Programming,final,96,100,96.0
STU0135,Data Structures,quiz,96,100,96.0
STU0135,Data Structures,midterm,100,100,100.0
STU0135,Data Structures,final,100,100,100.0
STU0135,English,quiz,83,100,83.0
STU0135,English,midterm,100,100,100.0
STU0135,English,final,97,100,97.0
STU0135,Statistics,quiz,100,100,100.0
STU0135,Statistics,midterm,90,100,90.0
STU0135,Statistics,final,93,100,93.0
STU0136,Math,quiz,77,100,77.0
STU0136,Math,midterm,82,100,82.0
STU0136,Math,final,63,100,63.0
STU0136,Physics,quiz,72,100,72.0
STU0136,Physics,midterm,83,100,83.0
STU0136,Physics,final,71,100,71.0
STU0136,Programming,quiz,90,100,90.0
STU0136,Programming,midterm,75,100,75.0
STU0136,Programming,final,71,100,71.0
STU0136,Data Structures,quiz,83,100,83.0
STU0136,Data Structures,midterm,91,100,91.0
STU0136,Data Structures,final,82,100,82.0
STU0136,English,quiz,89,100,89.0
STU0136,English,midterm,92,100,92.0
STU0136,English,final,71,100,71.0
STU0136,Statistics,quiz,86,100,86.0
STU0136,Statistics,midterm,66,100,66.0
STU0136,Statistics,final,82,100,82.0
STU0137,Math,quiz,58,100,58.0
STU0137,Math,midterm,69,100,69.0
STU0137,Math,final,68,100,68.0
STU0137,Physics,quiz,63,100,63.0
STU0137,Physics,midterm,61,100,61.0
STU0137,Physics,final,63,100,63.0
STU0137,Programming,quiz,59,100,59.0
STU0137,Programming,midterm,58,100,58.0
STU0137,Programming,final,70,100,70.0
STU0137,Data Structures,quiz,71,100,71.0
STU0137,Data Structures,midterm,58,100,58.0
STU0137,Data Structures,final,61,100,61.0
STU0137,English,quiz,59,100,59.0
STU0137,English,midterm,46,100,46.0
STU0137,English,final,56,100,56.0
STU0137,Statistics,quiz,72,100,72.0
STU0137,Statistics,midterm,53,100,53.0
STU0137,Statistics,final,76,100,76.0
STU0138,Math,quiz,82,100,82.0
STU0138,Math,midterm,76,100,76.0
STU0138,Math,final,77,100,77.0
STU0138,Physics,quiz,65,100,65.0
STU0138,Physics,midterm,71,100,71.0
STU0138,Physics,final,84,100,84.0
STU0138,Programming,quiz,68,100,68.0
STU0138,Programming,midterm,81,100,81.0
STU0138,Programming,final,62,100,62.0
STU0138,Data Structures,quiz,63,100,63.0
STU0138,Data Structures,midterm,88,100,88.0
STU0138,Data Structures,final,73,100,73.0
STU0138,English,quiz,68,100,68.0
STU0138,English,midterm,84,100,84.0
STU0138,English,final,83,100,83.0
STU0138,Statistics,quiz,80,100,80.0
STU0138,Statistics,midterm,68,100,68.0
STU0138,Statistics,final,70,100,70.0
STU0139,Math,quiz,100,100,100.0
STU0139,Math,midterm,100,100,100.0
STU0139,Math,final,95,100,95.0
STU0139,Physics,quiz,100,100,100.0
STU0139,Physics,midterm,100,100,100.0
STU0139,Physics,final,100,100,100.0
STU0139,Programming,quiz,100,100,100.0
STU0139,Programming,midterm,87,100,87.0
STU0139,Programming,final,98,100,98.0
STU0139,Data Structures,quiz,92,100,92.0
STU0139,Data Structures,midterm,100,100,100.0
STU0139,Data Structures,final,100,100,100.0
STU0139,English,quiz,100,100,100.0
STU0139,English,midterm,97,100,97.0
STU0139,English,final,100,100,100.0
STU0139,Statistics,quiz,100,100,100.0
STU0139,Statistics,midterm,94,100,94.0
STU0139,Statistics,final,90,100,90.0
STU0140,Math,quiz,83,100,83.0
STU0140,Math,midterm,100,100,100.0
STU0140,Math,final,100,100,100.0
STU0140,Physics,quiz,100,100,100.0
STU0140,Physics,midterm,100,100,100.0
STU0140,Physics,final,89,100,89.0
STU0140,Programming,quiz,86,100,86.0
STU0140,Programming,midterm,100,100,100.0
STU0140,Programming,final,100,100,100.0
STU0140,Data Structures,quiz,86,100,86.0
STU0140,Data Structures,midterm,100,100,100.0
STU0140,Data Structures,final,96,100,96.0
STU0140,English,quiz,93,100,93.0
STU0140,English,midterm,97,100,97.0
STU0140,English,final,80,100,80.0
STU0140,Statistics,quiz,95,100,95.0
STU0140,Statistics,midterm,94,100,94.0
STU0140,Statistics,final,100,100,100.0
STU0141,Math,quiz,62,100,62.0
STU0141,Math,midterm,69,100,69.0
STU0141,Math,final,43,100,43.0
STU0141,Physics,quiz,57,100,57.0
STU0141,Physics,midterm,68,100,68.0
STU0141,Physics,final,61,100,61.0
STU0141,Programming,quiz,70,100,70.0
STU0141,Programming,midterm,49,100,49.0
STU0141,Programming,final,69,100,69.0
STU0141,Data Structures,quiz,59,100,59.0
STU0141,Data Structures,midterm,58,100,58.0
STU0141,Data Structures,final,72,100,72.0
STU0141,English,quiz,73,100,73.0
STU0141,English,midterm,72,100,72.0
STU0141,English,final,80,100,80.0
STU0141,Statistics,quiz,74,100,74.0
STU0141,Statistics,midterm,57,100,57.0
STU0141,Statistics,final,65,100,65.0
STU0142,Math,quiz,82,100,82.0
STU0142,Math,midterm,100,100,100.0
STU0142,Math,final,94,100,94.0
STU0142,Physics,quiz,83,100,83.0
STU0142,Physics,midterm,92,100,92.0
STU0142,Physics,final,75,100,75.0
STU0142,Programming,quiz,87,100,87.0
STU0142,Programming,midterm,77,100,77.0
STU0142,Programming,final,71,100,71.0
STU0142,Data Structures,quiz,91,100,91.0
STU0142,Data Structures,midterm,92,100,92.0
STU0142,Data Structures,final,89,100,89.0
STU0142,English,quiz,83,100,83.0
STU0142,English,midterm,75,100,75.0
STU0142,English,final,76,100,76.0
STU0142,Statistics,quiz,77,100,77.0
STU0142,Statistics,midterm,83,100,83.0
STU0142,Statistics,final,94,100,94.0
STU0143,Math,quiz,77,100,77.0
STU0143,Math,midterm,55,100,55.0
STU0143,Math,final,63,100,63.0
STU0143,Physics,quiz,62,100,62.0
STU0143,Physics,midterm,48,100,48.0
STU0143,Physics,final,73,100,73.0
STU0143,Programming,quiz,66,100,66.0
STU0143,Programming,midterm,67,100,67.0
STU0143,Programming,final,79,100,79.0
STU0143,Data Structures,quiz,69,100,69.0
STU0143,Data Structures,midterm,65,100,65.0
STU0143,Data Structures,final,73,100,73.0
STU0143,English,quiz,77,100,77.0
STU0143,English,midterm,70,100,70.0
STU0143,English,final,74,100,74.0
STU0143,Statistics,quiz,67,100,67.0
STU0143,Statistics,midterm,67,100,67.0
STU0143,Statistics,final,69,100,69.0
STU0144,Math,quiz,66,100,66.0
STU0144,Math,midterm,67,100,67.0
STU0144,Math,final,83,100,83.0
STU0144,Physics,quiz,88,100,88.0
STU0144,Physics,midterm,85,100,85.0
STU0144,Physics,final,61,100,61.0
STU0144,Programming,quiz,60,100,60.0
STU0144,Programming,midterm,62,100,62.0
STU0144,Programming,final,73,100,73.0
STU0144,Data Structures,quiz,49,100,49.0
STU0144,Data Structures,midterm,67,100,67.0
STU0144,Data Structures,final,83,100,83.0
STU0144,English,quiz,80,100,80.0
STU0144,English,midterm,68,100,68.0
STU0144,English,final,68,100,68.0
STU0144,Statistics,quiz,76,100,76.0
STU0144,Statistics,midterm,79,100,79.0
STU0144,Statistics,final,68,100,68.0
STU0145,Math,quiz,50,100,50.0
STU0145,Math,midterm,48,100,48.0
STU0145,Math,final,42,100,42.0
STU0145,Physics,quiz,51,100,51.0
STU0145,Physics,midterm,50,100,50.0
STU0145,Physics,final,42,100,42.0
STU0145,Programming,quiz,57,100,57.0
STU0145,Programming,midterm,56,100,56.0
STU0145,Programming,final,58,100,58.0
STU0145,Data Structures,quiz,46,100,46.0
STU0145,Data Structures,midterm,36,100,36.0
STU0145,Data Structures,final,56,100,56.0
STU0145,English,quiz,47,100,47.0
STU0145,English,midterm,45,100,45.0
STU0145,English,final,42,100,42.0
STU0145,Statistics,quiz,50,100,50.0
STU0145,Statistics,midterm,65,100,65.0
STU0145,Statistics,final,48,100,48.0
STU0146,Math,quiz,60,100,60.0
STU0146,Math,midterm,74,100,74.0
STU0146,Math,final,70,100,70.0
STU0146,Physics,quiz,52,100,52.0
STU0146,Physics,midterm,74,100,74.0
STU0146,Physics,final,86,100,86.0
STU0146,Programming,quiz,48,100,48.0
STU0146,Programming,midterm,59,100,59.0
STU0146,Programming,final,46,100,46.0
STU0146,Data Structures,quiz,68,100,68.0
STU0146,Data Structures,midterm,77,100,77.0
STU0146,Data Structures,final,70,100,70.0
STU0146,English,quiz,80,100,80.0
STU0146,English,midterm,75,100,75.0
STU0146,English,final,82,100,82.0
STU0146,Statistics,quiz,78,100,78.0
STU0146,Statistics,midterm,65,100,65.0
STU0146,Statistics,final,69,100,69.0
STU0147,Math,quiz,93,100,93.0
STU0147,Math,midterm,98,100,98.0
STU0147,Math,final,100,100,100.0
STU0147,Physics,quiz,99,100,99.0
STU0147,Physics,midterm,100,100,100.0
STU0147,Physics,final,97,100,97.0
STU0147,Programming,quiz,92,100,92.0
STU0147,Programming,midterm,93,100,93.0
STU0147,Programming,final,100,100,100.0
STU0147,Data Structures,quiz,88,100,88.0
STU0147,Data Structures,midterm,98,100,98.0
STU0147,Data Structures,final,100,100,100.0
STU0147,English,quiz,100,100,100.0
STU0147,English,midterm,99,100,99.0
STU0147,English,final,99,100,99.0
STU0147,Statistics,quiz,91,100,91.0
STU0147,Statistics,midterm,93,100,93.0
STU0147,Statistics,final,98,100,98.0
STU0148,Math,quiz,75,100,75.0
STU0148,Math,midterm,81,100,81.0
STU0148,Math,final,74,100,74.0
STU0148,Physics,quiz,84,100,84.0
STU0148,Physics,midterm,86,100,86.0
STU0148,Physics,final,80,100,80.0
STU0148,Programming,quiz,83,100,83.0
STU0148,Programming,midterm,65,100,65.0
STU0148,Programming,final,64,100,64.0
STU0148,Data Structures,quiz,77,100,77.0
STU0148,Data Structures,midterm,63,100,63.0
STU0148,Data Structures,final,71,100,71.0
STU0148,English,quiz,79,100,79.0
STU0148,English,midterm,85,100,85.0
STU0148,English,final,71,100,71.0
STU0148,Statistics,quiz,68,100,68.0
STU0148,Statistics,midterm,76,100,76.0
STU0148,Statistics,final,65,100,65.0
STU0149,Math,quiz,75,100,75.0
STU0149,Math,midterm,76,100,76.0
STU0149,Math,final,76,100,76.0
STU0149,Physics,quiz,77,100,77.0
STU0149,Physics,midterm,69,100,69.0
STU0149,Physics,final,70,100,70.0
STU0149,Programming,quiz,70,100,70.0
STU0149,Programming,midterm,63,100,63.0
STU0149,Programming,final,79,100,79.0
STU0149,Data Structures,quiz,83,100,83.0
STU0149,Data Structures,midterm,82,100,82.0
STU0149,Data Structures,final,74,100,74.0
STU0149,English,quiz,70,100,70.0
STU0149,English,midterm,82,100,82.0
STU0149,English,final,81,100,81.0
STU0149,Statistics,quiz,78,100,78.0
STU0149,Statistics,midterm,90,100,90.0
STU0149,Statistics,final,76,100,76.0
STU0150,Math,quiz,56,100,56.0
STU0150,Math,midterm,55,100,55.0
STU0150,Math,final,46,100,46.0
STU0150,Physics,quiz,63,100,63.0
STU0150,Physics,midterm,57,100,57.0
STU0150,Physics,final,62,100,62.0
STU0150,Programming,quiz,73,100,73.0
STU0150,Programming,midterm,55,100,55.0
STU0150,Programming,final,39,100,39.0
STU0150,Data Structures,quiz,62,100,62.0
STU0150,Data Structures,midterm,59,100,59.0
STU0150,Data Structures,final,52,100,52.0
STU0150,English,quiz,61,100,61.0
STU0150,English,midterm,64,100,64.0
STU0150,English,final,50,100,50.0
STU0150,Statistics,quiz,56,100,56.0
STU0150,Statistics,midterm,70,100,70.0
STU0150,Statistics,final,52,100,52.0
STU0151,Math,quiz,99,100,99.0
STU0151,Math,midterm,77,100,77.0
STU0151,Math,final,87,100,87.0
STU0151,Physics,quiz,100,100,100.0
STU0151,Physics,midterm,100,100,100.0
STU0151,Physics,final,87,100,87.0
STU0151,Programming,quiz,99,100,99.0
STU0151,Programming,midterm,95,100,95.0
STU0151,Programming,final,100,100,100.0
STU0151,Data Structures,quiz,89,100,89.0
STU0151,Data Structures,midterm,100,100,100.0
STU0151,Data Structures,final,93,100,93.0
STU0151,English,quiz,100,100,100.0
STU0151,English,midterm,99,100,99.0
STU0151,English,final,96,100,96.0
STU0151,Statistics,quiz,100,100,100.0
STU0151,Statistics,midterm,99,100,99.0
STU0151,Statistics,final,97,100,97.0
STU0152,Math,quiz,97,100,97.0
STU0152,Math,midterm,100,100,100.0
STU0152,Math,final,100,100,100.0
STU0152,Physics,quiz,92,100,92.0
STU0152,Physics,midterm,97,100,97.0
STU0152,Physics,final,91,100,91.0
STU0152,Programming,quiz,99,100,99.0
STU0152,Programming,midterm,95,100,95.0
STU0152,Programming,final,100,100,100.0
STU0152,Data Structures,quiz,100,100,100.0
STU0152,Data Structures,midterm,92,100,92.0
STU0152,Data Structures,final,99,100,99.0
STU0152,English,quiz,100,100,100.0
STU0152,English,midterm,98,100,98.0
STU0152,English,final,94,100,94.0
STU0152,Statistics,quiz,91,100,91.0
STU0152,Statistics,midterm,100,100,100.0
STU0152,Statistics,final,100,100,100.0
STU0153,Math,quiz,78,100,78.0
STU0153,Math,midterm,85,100,85.0
STU0153,Math,final,56,100,56.0
STU0153,Physics,quiz,90,100,90.0
STU0153,Physics,midterm,78,100,78.0
STU0153,Physics,final,81,100,81.0
STU0153,Programming,quiz,77,100,77.0
STU0153,Programming,midterm,91,100,91.0
STU0153,Programming,final,71,100,71.0
STU0153,Data Structures,quiz,91,100,91.0
STU0153,Data Structures,midterm,83,100,83.0
